Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
2435,Oscar Brown,33,Male,Miami,2024-03-28,562.64
2436,Laura Smith,43,Female,Denver,2025-11-30,1875.91
2437,Henry Garcia,43,Female,Seattle,2026-06-10,157.77
2438,Tina Miller,65,Male,Phoenix,2024-09-24,5329.74
2439,Charlie Johnson,38,Female,Chicago,2025-01-26,2429.57
2440,Eva Miller,56,Female,Miami,2025-10-27,229.4
2441,Charlie Smith,53,Female,Denver,2024-04-15,3947.9
2442,Ivy Johnson,50,Male,Los Angeles,2025-09-16,2646.09
2443,Oscar Davis,47,Female,Los Angeles,2024-09-27,2900.89
2444,Charlie Garcia,54,Male,Miami,2023-11-02,2112.13
2445,Alice Jones,40,Female,Seattle,2025-11-06,2094.91
2446,Steve Brown,27,Male,Seattle,2024-03-01,358.47
2447,Eva Jones,22,Female,Phoenix,2024-08-22,115.46
2448,Eva Johnson,53,Male,Seattle,2026-06-15,3074.32
2449,Oscar Jones,51,Female,Los Angeles,2025-03-28,4115.36
2450,Ivy Brown,69,Female,Houston,2025-09-18,389.15
2451,Diana Williams,48,Female,New York,2026-04-04,1242.66
2452,Laura Miller,27,Female,Denver,2025-11-28,1793.19
2453,Oscar Williams,36,Female,Miami,2025-07-26,2500.44
2454,Quentin Garcia,49,Male,Seattle,2024-10-25,700.9
2455,Jack Davis,18,Male,Miami,2025-06-24,568.99
2456,Ivy Miller,22,Female,Los Angeles,2025-10-19,37.95
2457,Tina Martinez,62,Male,New York,2024-10-23,833.12
2458,Grace Davis,21,Female,Los Angeles,2026-04-12,1252.92
2459,Quentin Williams,33,Female,Houston,2025-12-25,633.47
2460,Eva Miller,41,Female,Los Angeles,2025-02-08,260.79
2461,Victor Davis,33,Female,Seattle,2026-03-17,343.23
2462,Mike Martinez,19,Male,Los Angeles,2023-11-24,244.36
2463,Mike Williams,66,Male,Seattle,2025-01-30,1017.43
2464,Oscar Johnson,45,Male,Los Angeles,2025-07-20,4645.33
2465,Henry Martinez,49,Male,Denver,2025-02-20,2289.95
2466,Nina Davis,44,Male,Miami,2025-10-15,2781.28
2467,Quentin Johnson,37,Female,Seattle,2023-10-30,2840.78
2468,Diana Williams,41,Female,Phoenix,2024-03-03,1596.72
2469,Paula Brown,29,Female,Miami,2025-08-12,334.38
2470,Diana Davis,67,Female,Miami,2026-05-12,8718.58
2471,Jack Smith,52,Male,New York,2024-01-25,4557.43
2472,Diana Williams,50,Male,Chicago,2025-08-12,1135.55
2473,Laura Martinez,50,Female,Denver,2024-08-02,2645.57
2474,Nina Williams,68,Male,Seattle,2024-12-27,4615.63
2475,Alice Brown,60,Female,Seattle,2025-11-28,1391.09
2476,Alice Brown,54,Male,Phoenix,2025-11-14,3357.87
2477,Tina Johnson,29,Male,Miami,2024-01-16,527.52
2478,Grace Davis,20,Male,Phoenix,2025-07-08,588.17
2479,Rachel Garcia,18,Female,Seattle,2026-06-08,534.93
2480,Mike Garcia,50,Female,Chicago,2024-04-30,2741.47
2481,Victor Johnson,57,Male,Miami,2025-05-11,2862.09
2482,Henry Jones,27,Male,Chicago,2024-05-08,1649.92
2483,Eva Martinez,60,Female,Seattle,2025-10-13,3941.51
2484,Tina Miller,61,Female,Chicago,2024-06-18,4466.78
2485,Steve Williams,46,Male,Denver,2026-06-02,4567.38
2486,Eva Williams,30,Female,Denver,2025-04-23,1113.57
2487,Mike Smith,29,Female,Chicago,2023-12-28,0.0
2488,Nina Martinez,48,Female,Seattle,2024-10-13,1155.46
2489,Oscar Davis,63,Female,Chicago,2026-06-13,2217.95
2490,Tina Smith,19,Male,Phoenix,2024-02-26,1405.9
2491,Ivy Brown,68,Female,Chicago,2023-11-15,6024.27
2492,Tina Davis,67,Male,Los Angeles,2026-04-03,2868.86
2493,Steve Garcia,52,Male,Denver,2025-03-11,1929.06
2494,Oscar Johnson,40,Male,Phoenix,2024-11-30,1881.74
2495,Paula Jones,34,Female,Los Angeles,2023-11-15,173.19
2496,Diana Brown,43,Male,Miami,2026-02-25,1508.46
2497,Frank Williams,25,Male,Houston,2026-02-02,1171.74
2498,Tina Garcia,46,Female,Chicago,2024-01-09,1303.87
2499,Jack Jones,43,Female,Los Angeles,2025-07-03,0.0
2500,Oscar Smith,27,Female,Chicago,2024-06-13,202.2
2501,Henry Williams,43,Female,Houston,2024-06-07,2461.32
2502,Quentin Williams,51,Female,Seattle,2025-11-22,2854.68
2503,Paula Johnson,68,Male,Seattle,2025-10-17,4959.7
2504,Ivy Garcia,58,Female,Denver,2026-07-31,3920.68
2505,Tina Smith,24,Male,Denver,2025-07-11,3159.97
2506,Charlie Martinez,21,Female,Houston,2025-09-12,550.42
2507,Grace Davis,67,Female,Miami,2026-02-05,4534.04
2508,Laura Martinez,62,Male,Denver,2025-04-12,3646.06
2509,Bob Smith,28,Male,Denver,2025-08-13,2157.23
2510,Diana Williams,46,Female,Denver,2023-10-13,1774.54
2511,Oscar Brown,53,Male,Phoenix,2023-09-11,3315.24
2512,Ivy Johnson,42,Female,Phoenix,2024-07-31,481.18
2513,Mike Williams,38,Male,Seattle,2024-02-25,1562.42
2514,Henry Miller,53,Male,Los Angeles,2025-05-27,1689.96
2515,Grace Davis,27,Male,Chicago,2023-09-12,1793.26
2516,Rachel Davis,54,Male,New York,2024-12-16,1348.54
2517,Diana Miller,26,Male,Denver,2025-08-13,0.0
2518,Henry Miller,41,Male,Los Angeles,2024-02-02,1123.71
2519,Laura Garcia,52,Female,Chicago,2024-04-08,1286.89
2520,Eva Williams,66,Male,New York,2025-11-01,1633.62
2521,Paula Garcia,52,Male,Chicago,2024-08-11,2143.55
2522,Victor Davis,65,Male,Los Angeles,2025-12-31,3210.63
2523,Eva Johnson,53,Female,Miami,2024-04-02,914.76
2524,Laura Williams,35,Male,Phoenix,2026-02-05,1917.98
2525,Henry Martinez,66,Female,New York,2024-02-29,5657.34
2526,Grace Martinez,56,Male,Seattle,2025-05-19,6421.45
2527,Bob Brown,49,Female,Seattle,2025-05-07,791.2
2528,Henry Davis,41,Male,New York,2024-04-27,2076.24
2529,Laura Williams,40,Female,Seattle,2025-09-18,652.5
2530,Steve Williams,49,Female,Los Angeles,2025-09-27,1604.66
2531,Tina Johnson,54,Male,Phoenix,2023-10-14,4834.77
2532,Bob Smith,29,Female,Phoenix,2024-11-24,2330.97
2533,Oscar Miller,66,Female,Los Angeles,2026-07-02,4746.99
2534,Ivy Johnson,30,Female,Los Angeles,2024-07-18,3364.04
2535,Grace Williams,40,Female,Seattle,2026-07-23,3179.2
2536,Jack Miller,42,Male,New York,2024-01-23,643.72
2537,Charlie Miller,52,Male,Denver,2025-01-22,3309.97
2538,Jack Williams,58,Male,New York,2023-12-31,2416.42
2539,Alice Williams,47,Female,Miami,2024-06-17,1926.66
2540,Rachel Jones,34,Male,Miami,2026-08-16,315.54
2541,Ivy Johnson,66,Male,Miami,2024-05-26,3846.89
2542,Ivy Martinez,37,Male,Phoenix,2026-02-05,754.65
2543,Quentin Davis,65,Female,New York,2024-02-14,3658.06
2544,Tina Williams,42,Female,Chicago,2026-06-29,2198.42
2545,Diana Johnson,39,Male,New York,2025-02-13,1052.69
2546,Alice Brown,30,Male,Denver,2023-12-09,3437.04
2547,Nina Williams,36,Male,New York,2025-09-24,2017.22
2548,Henry Garcia,66,Male,Seattle,2026-01-15,6465.93
2549,Ivy Johnson,53,Female,Los Angeles,2025-06-26,1801.01
2550,Bob Williams,29,Male,New York,2026-07-04,951.26
2551,Charlie Davis,58,Female,Phoenix,2025-12-09,2618.68
2552,Charlie Martinez,36,Female,New York,2025-07-11,3420.62
2553,Grace Jones,29,Female,Houston,2025-10-04,91.45
2554,Mike Davis,26,Male,Houston,2026-04-17,4166.24
2555,Alice Miller,24,Male,Houston,2024-07-14,1091.94
2556,Alice Garcia,45,Male,Seattle,2025-08-19,1206.13
2557,Diana Brown,31,Male,Seattle,2025-05-31,250.95
2558,Bob Williams,48,Female,Los Angeles,2026-06-13,3188.78
2559,Henry Martinez,69,Female,Miami,2023-12-08,6990.65
2560,Charlie Johnson,36,Male,Seattle,2026-04-05,1472.3
2561,Tina Smith,64,Female,Chicago,2024-02-10,2343.86
2562,Jack Jones,33,Female,Seattle,2025-01-06,825.44
2563,Laura Davis,22,Female,Houston,2025-07-09,1455.57
2564,Grace Williams,52,Male,Chicago,2024-02-09,1265.58
2565,Frank Davis,29,Female,Miami,2024-04-13,1048.15
2566,Diana Martinez,42,Female,Houston,2025-12-20,1328.33
2567,Jack Davis,69,Female,Los Angeles,2026-03-23,4253.5
2568,Frank Jones,38,Male,Houston,2024-03-13,317.58
2569,Eva Johnson,53,Male,Miami,2025-07-12,2946.09
2570,Rachel Smith,40,Female,Phoenix,2025-11-29,839.56
2571,Alice Miller,33,Female,Houston,2024-08-31,174.72
2572,Paula Johnson,56,Male,Los Angeles,2024-03-21,135.85
2573,Bob Brown,62,Male,Houston,2023-10-04,1675.53
2574,Mike Johnson,59,Female,Los Angeles,2025-12-08,5718.06
2575,Charlie Brown,56,Female,Chicago,2023-10-24,942.8
2576,Laura Johnson,31,Male,Denver,2024-03-16,77.76
2577,Frank Miller,48,Female,Denver,2023-12-22,6005.15
2578,Nina Miller,22,Male,Miami,2023-11-09,564.44
2579,Frank Jones,52,Female,Denver,2024-11-22,1249.81
2580,Bob Brown,40,Female,Denver,2024-07-10,1248.06
2581,Steve Davis,46,Male,Los Angeles,2025-12-31,1651.71
2582,Nina Williams,60,Female,Houston,2025-04-04,2384.75
2583,Henry Martinez,28,Male,Seattle,2026-08-21,342.79
2584,Quentin Martinez,35,Female,Miami,2025-09-14,711.11
2585,Laura Miller,64,Female,Chicago,2026-07-04,6891.22
2586,Laura Brown,29,Male,Phoenix,2023-11-02,764.22
2587,Quentin Martinez,26,Female,Houston,2024-01-07,1871.07
2588,Diana Brown,27,Male,Phoenix,2024-08-01,920.63
2589,Bob Brown,61,Female,Miami,2026-09-06,2004.89
2590,Frank Brown,34,Female,Miami,2024-08-30,157.77
2591,Mike Williams,55,Male,Denver,2023-11-06,1012.78
2592,Frank Davis,24,Male,Los Angeles,2025-06-03,1303.73
2593,Henry Brown,63,Male,Denver,2024-01-03,1651.14
2594,Laura Brown,30,Male,Miami,2023-09-11,167.3
2595,Laura Smith,57,Male,Chicago,2024-09-07,339.73
2596,Diana Martinez,59,Female,Los Angeles,2024-06-26,652.71
2597,Nina Johnson,26,Female,Phoenix,2025-10-14,953.48
2598,Eva Williams,67,Female,Denver,2025-07-01,2960.68
2599,Frank Martinez,44,Female,Houston,2025-06-20,1625.37
2600,Nina Jones,19,Female,Chicago,2024-09-03,2674.39
2601,Alice Miller,22,Male,Chicago,2024-09-07,591.96
2602,Victor Brown,46,Male,Denver,2025-06-22,5183.7
2603,Laura Johnson,54,Male,Miami,2024-06-24,2784.16
2604,Frank Johnson,55,Female,Denver,2025-06-25,4129.14
2605,Ivy Brown,36,Male,Los Angeles,2023-10-03,2177.66
2606,Ivy Johnson,25,Male,New York,2025-08-27,3919.25
2607,Paula Miller,65,Male,Seattle,2025-11-08,5828.49
2608,Nina Garcia,62,Female,Los Angeles,2026-06-15,5094.65
2609,Tina Brown,18,Male,Denver,2026-05-18,455.23
2610,Bob Jones,39,Male,Miami,2024-02-07,2083.12
2611,Diana Johnson,69,Female,Chicago,2025-02-25,6071.39
2612,Frank Johnson,34,Male,Miami,2025-10-17,3194.01
2613,Alice Miller,24,Male,Seattle,2026-05-25,726.38
2614,Bob Johnson,42,Female,Houston,2024-07-27,1671.29
2615,Oscar Martinez,62,Female,Phoenix,2024-10-03,2605.53
2616,Henry Johnson,21,Male,Seattle,2025-05-11,564.74
2617,Eva Smith,53,Female,New York,2026-06-11,939.15
2618,Charlie Jones,23,Female,Houston,2026-02-01,485.7
2619,Alice Brown,48,Male,Phoenix,2024-03-26,4253.04
2620,Quentin Johnson,36,Female,Seattle,2024-02-24,304.5
2621,Quentin Jones,61,Male,Seattle,2026-05-01,3748.29
2622,Mike Miller,56,Female,Chicago,2024-09-22,2851.58
2623,Bob Jones,44,Female,Denver,2026-03-10,1287.47
2624,Henry Jones,27,Male,Chicago,2025-03-02,0.0
2625,Charlie Garcia,43,Female,Houston,2024-03-26,1350.47
2626,Nina Martinez,36,Female,Denver,2024-01-12,1843.66
2627,Quentin Jones,56,Male,Seattle,2025-01-04,5266.98
2628,Rachel Martinez,20,Male,Los Angeles,2023-11-20,1869.32
2629,Frank Williams,62,Male,Houston,2026-03-17,2276.59
2630,Bob Miller,30,Male,Seattle,2024-05-25,1135.04
2631,Eva Jones,67,Female,Los Angeles,2024-10-27,1136.02
2632,Nina Martinez,45,Female,Miami,2024-03-06,788.88
2633,Rachel Davis,37,Male,Seattle,2025-03-28,75.9
2634,Oscar Williams,45,Male,Los Angeles,2024-04-27,592.77
2635,Tina Johnson,25,Female,Miami,2024-04-13,647.6
2636,Ivy Miller,58,Female,Denver,2025-12-29,3060.0
2637,Frank Jones,56,Female,Chicago,2023-11-25,253.34
2638,Bob Miller,18,Female,Houston,2025-12-10,4582.11
2639,Quentin Jones,20,Female,New York,2023-12-19,229.31
2640,Jack Jones,30,Female,Denver,2025-08-01,546.31
2641,Henry Williams,45,Female,Denver,2024-03-29,512.96
2642,Ivy Miller,66,Male,Houston,2025-06-28,2280.47
2643,Grace Miller,42,Female,Miami,2026-03-02,2149.44
2644,Rachel Williams,50,Male,Phoenix,2024-01-03,5922.59
2645,Nina Williams,55,Male,Chicago,2026-07-13,2570.19
2646,Grace Smith,23,Male,New York,2024-10-08,0.0
2647,Bob Garcia,61,Male,Phoenix,2026-04-01,2612.46
2648,Paula Martinez,62,Female,Los Angeles,2025-10-03,6806.9
2649,Henry Garcia,49,Female,Denver,2023-11-11,2771.48
2650,Quentin Martinez,62,Female,Miami,2024-09-07,2123.62
2651,Ivy Johnson,64,Female,New York,2024-08-09,3926.42
2652,Bob Williams,38,Male,Houston,2025-11-09,1797.34
2653,Grace Jones,33,Female,New York,2024-12-14,1597.61
2654,Quentin Williams,38,Male,New York,2023-09-28,399.22
2655,Ivy Jones,28,Female,Seattle,2024-12-11,1057.52
2656,Mike Davis,54,Female,Houston,2025-10-20,5206.55
2657,Jack Martinez,53,Female,Los Angeles,2026-04-22,2251.85
2658,Rachel Garcia,52,Female,Phoenix,2023-09-25,1218.63
2659,Quentin Johnson,36,Female,Phoenix,2024-04-18,333.76
2660,Ivy Jones,37,Female,Houston,2025-07-06,3616.86
2661,Rachel Brown,35,Male,Seattle,2024-07-13,978.03
2662,Eva Smith,64,Female,Phoenix,2025-06-25,2548.56
2663,Oscar Miller,58,Female,New York,2025-02-22,281.6
2664,Laura Brown,66,Female,Miami,2024-10-02,3635.48
2665,Jack Williams,31,Male,Phoenix,2026-07-14,631.86
2666,Quentin Williams,32,Female,Chicago,2024-03-27,849.11
2667,Charlie Brown,48,Female,Houston,2025-07-28,287.04
2668,Oscar Garcia,18,Female,Phoenix,2025-05-30,0.0
2669,Paula Johnson,20,Female,New York,2025-05-04,746.99
2670,Quentin Brown,33,Male,Seattle,2024-02-02,318.12
2671,Jack Miller,40,Male,Chicago,2026-08-30,1152.2
2672,Grace Garcia,28,Female,Denver,2024-06-17,289.7
2673,Laura Williams,29,Male,Denver,2024-06-29,934.66
2674,Frank Garcia,27,Male,New York,2025-07-22,384.38
2675,Ivy Brown,49,Male,Chicago,2026-03-23,473.92
2676,Charlie Williams,33,Female,Seattle,2026-06-08,1836.16
2677,Oscar Davis,25,Female,New York,2025-12-14,783.48
2678,Steve Brown,55,Female,New York,2023-11-26,579.76
2679,Rachel Brown,29,Male,New York,2025-06-30,1544.89
2680,Henry Garcia,41,Female,Chicago,2025-01-31,1163.47
2681,Nina Martinez,45,Female,Chicago,2024-04-07,2001.44
2682,Bob Jones,25,Female,Denver,2024-01-21,1650.44
2683,Victor Martinez,45,Female,Seattle,2026-08-10,1432.93
2684,Laura Davis,53,Female,Houston,2024-06-10,4787.6
2685,Nina Smith,43,Male,Houston,2024-08-12,1663.4
2686,Grace Smith,25,Male,Los Angeles,2024-06-04,1510.86
2687,Bob Miller,67,Female,New York,2025-09-29,1394.53
2688,Diana Smith,45,Male,Los Angeles,2023-12-17,1662.56
2689,Paula Miller,45,Male,Phoenix,2026-01-10,863.65
2690,Eva Brown,54,Male,Phoenix,2026-05-08,3424.7
2691,Diana Martinez,58,Female,Chicago,2026-01-18,3981.79
2692,Diana Martinez,53,Male,Phoenix,2026-01-14,4999.92
2693,Diana Davis,44,Male,Houston,2024-04-30,3991.28
2694,Rachel Brown,34,Female,Seattle,2025-03-01,4086.52
2695,Frank Smith,26,Female,Houston,2025-05-06,1539.84
2696,Laura Brown,50,Male,New York,2026-05-21,1955.97
2697,Diana Davis,37,Male,Los Angeles,2024-03-10,0.0
2698,Charlie Johnson,30,Female,Houston,2026-07-23,1347.84
2699,Jack Jones,45,Female,New York,2026-04-02,1200.35
2700,Frank Smith,65,Female,Miami,2024-04-01,4219.58
2701,Oscar Johnson,46,Male,New York,2025-06-11,1610.4
2702,Eva Williams,30,Female,Miami,2023-09-29,1401.99
2703,Victor Jones,63,Male,Miami,2026-02-22,3267.45
2704,Frank Johnson,52,Female,Seattle,2025-08-11,3336.28
2705,Ivy Miller,23,Female,Seattle,2026-04-01,498.53
2706,Diana Williams,35,Male,Chicago,2024-08-16,631.86
2707,Oscar Davis,68,Female,Chicago,2024-04-09,7209.73
2708,Mike Smith,22,Male,Denver,2025-10-26,882.03
2709,Diana Miller,64,Female,New York,2026-06-05,2776.5
2710,Ivy Garcia,42,Male,Houston,2024-01-17,1394.16
2711,Rachel Martinez,19,Male,Seattle,2025-08-02,336.49
2712,Quentin Garcia,27,Female,Chicago,2025-01-31,2907.6
2713,Alice Williams,47,Female,Denver,2023-12-30,871.35
2714,Charlie Davis,67,Female,Houston,2024-08-13,3090.04
2715,Ivy Smith,62,Male,Seattle,2025-07-18,2205.17
2716,Henry Johnson,22,Female,Denver,2025-12-13,1132.38
2717,Charlie Davis,50,Female,Miami,2026-03-15,1312.02
2718,Quentin Smith,18,Male,Seattle,2024-05-10,309.06
2719,Bob Martinez,35,Male,Los Angeles,2026-01-01,1709.62
2720,Rachel Martinez,49,Male,Denver,2025-05-25,2234.8
2721,Mike Smith,64,Male,Denver,2025-08-08,8803.64
2722,Steve Davis,66,Female,Denver,2025-07-20,4340.16
2723,Diana Brown,28,Male,Miami,2024-04-30,281.32
2724,Jack Martinez,38,Female,Los Angeles,2025-09-06,2220.6
2725,Frank Davis,43,Male,Seattle,2023-12-12,3086.6
2726,Ivy Brown,42,Male,Los Angeles,2024-04-16,751.08
2727,Grace Davis,39,Male,Miami,2025-11-22,491.88
2728,Oscar Smith,44,Male,Denver,2024-04-17,1211.74
2729,Tina Martinez,66,Male,Denver,2026-04-03,6903.43
2730,Rachel Smith,30,Female,Denver,2023-09-18,0.0
2731,Frank Williams,50,Male,Los Angeles,2026-07-17,1025.69
2732,Victor Garcia,51,Female,Seattle,2025-11-11,2555.94
2733,Ivy Miller,58,Female,Phoenix,2025-01-30,2353.3
2734,Eva Williams,52,Female,Phoenix,2026-03-25,1941.77
2735,Steve Brown,18,Male,Houston,2025-06-13,334.6
2736,Mike Williams,38,Male,Miami,2025-04-27,115.46
2737,Mike Martinez,65,Female,Seattle,2024-05-03,2949.9
2738,Jack Miller,23,Male,Los Angeles,2026-09-07,749.01
2739,Nina Williams,45,Male,New York,2023-10-31,3209.24
2740,Ivy Williams,34,Female,Phoenix,2024-10-23,946.09
2741,Bob Jones,22,Male,New York,2024-07-05,513.86
2742,Paula Johnson,48,Male,Seattle,2025-09-13,2472.06
2743,Rachel Jones,22,Male,Seattle,2025-01-08,271.7
2744,Oscar Garcia,55,Male,New York,2025-11-11,2392.87
2745,Grace Davis,20,Male,Miami,2025-02-05,688.22
2746,Grace Jones,40,Female,Chicago,2024-10-16,1950.56
2747,Frank Williams,54,Male,Seattle,2024-02-09,7426.22
2748,Oscar Jones,54,Female,Chicago,2023-12-02,6090.48
2749,Tina Jones,27,Male,Miami,2024-08-04,1822.87
2750,Eva Smith,27,Male,Miami,2026-04-22,500.33
2751,Victor Jones,36,Female,Miami,2023-12-23,493.44
2752,Laura Martinez,34,Male,Chicago,2024-02-06,1342.18
2753,Charlie Martinez,38,Male,Seattle,2026-08-11,1724.46
2754,Charlie Garcia,31,Male,Houston,2025-12-14,95.56
2755,Laura Garcia,26,Female,Houston,2025-07-20,1071.17
2756,Quentin Martinez,63,Male,Los Angeles,2026-08-31,1656.64
2757,Paula Brown,18,Male,New York,2025-08-18,1712.34
2758,Nina Johnson,68,Female,Phoenix,2025-06-28,1940.58
2759,Alice Martinez,62,Female,Denver,2025-04-11,3466.7
2760,Bob Jones,30,Male,Miami,2026-06-02,467.33
2761,Charlie Johnson,21,Male,New York,2026-07-28,1203.95
2762,Grace Brown,18,Female,Los Angeles,2024-01-22,1068.87
2763,Steve Miller,66,Male,Chicago,2024-11-04,9647.89
2764,Paula Garcia,57,Male,Los Angeles,2023-10-28,2954.45
2765,Bob Williams,49,Female,Los Angeles,2024-02-07,1210.64
2766,Ivy Miller,51,Female,Denver,2024-12-19,6947.47
2767,Oscar Garcia,45,Male,Seattle,2025-12-16,713.13
2768,Steve Smith,48,Male,New York,2024-05-09,2810.35
2769,Mike Martinez,25,Male,Phoenix,2024-02-05,857.32
2770,Victor Johnson,56,Female,Denver,2025-05-19,3316.94
2771,Nina Smith,43,Female,Chicago,2025-10-30,7495.91
2772,Henry Williams,51,Female,Phoenix,2026-09-06,3224.09
2773,Jack Garcia,20,Male,Chicago,2024-07-01,684.23
2774,Bob Smith,67,Female,Los Angeles,2024-05-19,1814.45
2775,Grace Garcia,29,Male,Seattle,2025-05-26,715.26
2776,Eva Williams,18,Male,Houston,2026-07-25,623.7
2777,Grace Johnson,61,Male,New York,2025-02-08,2628.25
2778,Steve Johnson,22,Female,Los Angeles,2026-04-11,1725.94
2779,Diana Brown,47,Female,Miami,2025-02-04,900.98
2780,Eva Brown,47,Male,Phoenix,2025-09-10,2544.0
2781,Grace Garcia,34,Female,Denver,2024-01-30,293.22
2782,Victor Jones,65,Male,Miami,2025-07-13,5981.18
2783,Oscar Williams,64,Male,Miami,2025-06-18,3712.63
2784,Henry Miller,40,Female,Miami,2025-01-26,1276.03
2785,Laura Davis,32,Female,Denver,2024-06-11,3211.1
2786,Jack Davis,54,Male,Chicago,2025-09-13,4184.92
2787,Ivy Williams,38,Male,Phoenix,2024-02-24,51.66
2788,Charlie Smith,31,Male,Seattle,2024-02-13,523.6
2789,Bob Martinez,19,Female,Denver,2024-11-18,2218.97
2790,Mike Miller,28,Male,Phoenix,2024-07-10,760.55
2791,Paula Martinez,68,Male,Seattle,2024-06-10,2482.96
2792,Rachel Smith,56,Male,Chicago,2025-09-24,4668.09
2793,Eva Davis,55,Male,Chicago,2026-07-28,2286.5
2794,Quentin Garcia,51,Male,Houston,2024-07-05,5412.77
2795,Henry Johnson,55,Female,Miami,2026-06-04,2408.01
2796,Bob Brown,67,Female,Seattle,2025-01-01,5175.62
2797,Paula Smith,51,Male,Miami,2026-04-28,1788.44
2798,Rachel Jones,35,Female,Chicago,2024-04-08,64.9
2799,Nina Garcia,47,Male,Phoenix,2025-10-20,1191.9
2800,Henry Martinez,32,Female,Miami,2025-10-19,599.46
2801,Quentin Davis,44,Male,Chicago,2025-08-16,2963.01
2802,Frank Brown,68,Male,Phoenix,2026-02-26,2259.67
2803,Eva Williams,51,Male,Miami,2024-11-16,4148.88
2804,Henry Miller,69,Female,Los Angeles,2024-05-09,7171.62
2805,Quentin Davis,55,Male,Chicago,2026-05-23,1845.59
2806,Alice Brown,50,Male,Chicago,2025-12-29,817.91
2807,Eva Martinez,41,Male,Chicago,2024-08-04,2605.11
2808,Frank Jones,32,Male,Seattle,2024-01-02,0.0
2809,Jack Johnson,47,Male,Denver,2023-10-18,158.93
2810,Quentin Williams,59,Male,Seattle,2026-05-02,2689.26
2811,Tina Williams,68,Female,Chicago,2024-06-28,1794.83
2812,Paula Johnson,34,Male,Seattle,2025-08-11,1296.28
2813,Eva Johnson,22,Male,Houston,2025-11-07,442.26
2814,Rachel Miller,46,Male,Los Angeles,2026-08-15,2406.45
2815,Quentin Smith,21,Male,Los Angeles,2024-09-07,457.64
2816,Eva Martinez,27,Male,Seattle,2026-05-24,870.31
2817,Oscar Garcia,34,Male,Seattle,2026-08-14,1007.54
2818,Quentin Miller,27,Female,Los Angeles,2024-12-22,270.73
2819,Eva Jones,34,Female,Houston,2026-01-28,1965.34
2820,Jack Martinez,37,Female,Phoenix,2024-02-28,1406.64
2821,Alice Smith,41,Male,New York,2024-10-01,1152.39
2822,Grace Garcia,22,Female,Miami,2025-10-17,1060.92
2823,Eva Miller,51,Female,Phoenix,2024-04-15,5977.46
2824,Tina Garcia,23,Female,Seattle,2026-01-24,194.76
2825,Oscar Martinez,19,Female,Chicago,2024-10-31,3553.86
2826,Steve Martinez,30,Female,Phoenix,2025-10-07,1913.72
2827,Tina Garcia,60,Female,Chicago,2025-05-30,1344.47
2828,Henry Davis,60,Male,Los Angeles,2024-05-10,2717.3
2829,Rachel Miller,65,Female,New York,2024-11-22,2183.2
2830,Nina Smith,28,Male,Chicago,2024-08-04,1189.74
2831,Victor Miller,68,Male,Los Angeles,2026-05-02,6385.29
2832,Henry Garcia,64,Male,New York,2025-03-01,8108.7
2833,Nina Martinez,40,Female,New York,2025-11-05,2887.53
2834,Quentin Davis,33,Male,Houston,2024-09-02,2004.07
2835,Jack Brown,48,Male,Houston,2026-08-06,1266.62
2836,Bob Garcia,28,Male,New York,2024-08-22,1451.95
2837,Charlie Jones,33,Female,Miami,2024-07-28,2034.1
2838,Nina Brown,25,Male,Los Angeles,2025-11-27,724.42
2839,Steve Jones,21,Female,Miami,2024-03-12,229.87
2840,Henry Brown,57,Female,Seattle,2025-03-29,4982.35
2841,Ivy Williams,21,Female,Los Angeles,2023-09-19,1341.41
2842,Rachel Jones,42,Female,Los Angeles,2024-02-05,3286.72
2843,Ivy Martinez,20,Female,Denver,2026-07-27,255.03
2844,Tina Davis,49,Male,Miami,2025-10-21,1855.22
2845,Paula Smith,20,Female,Los Angeles,2026-04-06,0.0
2846,Charlie Miller,44,Male,Houston,2025-02-19,1077.42
2847,Oscar Garcia,46,Male,Phoenix,2025-06-17,4422.44
2848,Jack Johnson,49,Female,Miami,2025-01-30,1939.79
2849,Steve Williams,67,Female,Miami,2024-02-12,4594.19
2850,Grace Jones,68,Male,Houston,2025-09-03,2797.68
2851,Grace Brown,36,Male,Phoenix,2026-06-27,0.0
2852,Henry Brown,38,Male,Miami,2024-11-06,3073.18
2853,Diana Johnson,22,Male,Denver,2024-07-25,777.6
2854,Steve Smith,35,Female,Miami,2023-09-23,1935.34
2855,Quentin Jones,45,Female,Chicago,2025-06-16,2113.49
2856,Ivy Miller,59,Male,Chicago,2026-07-22,1818.87
2857,Rachel Miller,39,Female,New York,2023-12-29,3788.51
2858,Mike Miller,38,Male,Denver,2026-07-05,3530.92
2859,Rachel Davis,23,Female,New York,2024-05-13,618.82
2860,Grace Miller,18,Male,Miami,2023-10-04,1965.71
2861,Victor Jones,22,Male,Phoenix,2025-09-19,0.0
2862,Ivy Davis,58,Female,Miami,2025-01-07,1219.25
2863,Quentin Miller,29,Male,Seattle,2024-09-20,1984.63
2864,Mike Miller,43,Female,Denver,2025-10-11,5020.34
2865,Tina Williams,63,Male,Los Angeles,2024-09-12,3285.7
2866,Henry Martinez,51,Female,Seattle,2025-03-15,934.94
2867,Eva Williams,66,Female,New York,2024-10-15,2935.45
2868,Oscar Davis,31,Male,Miami,2024-09-05,485.7
2869,Jack Jones,43,Male,Seattle,2026-06-02,2516.4
